license_id,brand_name,ingredient,drugbank_id,potential_indication,similar_drug,similarity_score,source
SIN07168P,CLOXACILLIN PANPHARMA FOR INJECTION 500 mg/vial,CLOXACILLIN,DB01147,acute gonococcal endometritis,CEFTRIAXONE,0.5,KG (target similarity)
SIN07168P,CLOXACILLIN PANPHARMA FOR INJECTION 500 mg/vial,CLOXACILLIN,DB01147,invasive non-typhoidal salmonellosis,CEFTRIAXONE,0.5,KG (target similarity)
SIN07168P,CLOXACILLIN PANPHARMA FOR INJECTION 500 mg/vial,CLOXACILLIN,DB01147,gonococcal infection of joint,CEFTRIAXONE,0.5,KG (target similarity)
SIN07168P,CLOXACILLIN PANPHARMA FOR INJECTION 500 mg/vial,CLOXACILLIN,DB01147,pneumococcal meningitis,CEFTRIAXONE,0.5,KG (target similarity)
SIN15880P,SPEDRA TABLET 50MG,AVANAFIL,DB06237,cutaneous candidiasis,AMPHOTERICIN B,0.5,KG (target similarity)
SIN13312P,Spasmolyt Tablet 20mg,TROSPIUM CHLORIDE,DB00209,central nervous system origin vertigo,DIPHENIDOL,0.5,KG (target similarity)
SIN15880P,SPEDRA TABLET 50MG,AVANAFIL,DB06237,cryptococcosis,AMPHOTERICIN B,0.5,KG (target similarity)
SIN15880P,SPEDRA TABLET 50MG,AVANAFIL,DB06237,mycotic endocarditis,AMPHOTERICIN B,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,chancroid,AMPHOTERICIN B,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,rickettsialpox,AMPHOTERICIN B,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,pneumonia,AMPHOTERICIN B,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,polycythemia (disease),MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,lung neoplasm,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,langerhans cell histiocytosis,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,mycosis fungoides and variants,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,b-cell neoplasm,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,primary cutaneous t-cell non-hodgkin lymphoma,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,richter syndrome,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,"classic hodgkin lymphoma, lymphocyte-rich type",MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,granulomatous slack skin disease,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,primary cutaneous t-cell lymphoma,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,lymphoma,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,lung cancer,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,hodgkins lymphoma,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,acquired polycythemia vera,MECHLORETHAMINE,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,sinusitis,AMPHOTERICIN B,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,acute lymphoblastic/lymphocytic leukemia,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,hodgkin's paragranuloma,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,localized pagetoid reticulosis,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,folliculotropic mycosis fungoides,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,obsolete hodgkin's granuloma,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,plasmacytoma,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,non-hodgkin lymphoma,MECHLORETHAMINE,0.5,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,mantle cell lymphoma,MECHLORETHAMINE,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,bronchitis,DIRITHROMYCIN,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,tonsillitis,DIRITHROMYCIN,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,streptococcal pneumonia,DIRITHROMYCIN,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,staphylococcus aureus infection,DIRITHROMYCIN,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,mycotic corneal ulcer,NATAMYCIN,0.5,KG (target similarity)
SIN04861P,BESONE CREAM 0.1%,BETAMETHASONE VALERATE,DB00443,acne (disease),HYDROCORTISONE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,papillary conjunctivitis,CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,vasomotor rhinitis,CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,urticaria (disease),CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,angioedema,CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,common cold,CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,pharyngitis,CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,nasopharyngitis,CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,atopic conjunctivitis,CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,familial dermatographia,CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,vernal conjunctivitis,CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN13859P,Pristiq Extended-Release Tablet 50mg,DESVENLAFAXINE,DB06700,allergic rhinitis,CHLORPHENIRAMINE,0.5,KG (target similarity)
SIN04861P,BESONE CREAM 0.1%,BETAMETHASONE VALERATE,DB00443,infectious anterior uveitis,HYDROCORTISONE,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,esophageal candidiasis,AMPHOTERICIN B,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,candidiasis,AMPHOTERICIN B,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,disseminated sporotrichosis,AMPHOTERICIN B,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,acute gonococcal cervicitis,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,bacterial pneumonia,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,staphylococcus aureus pneumonia,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,staphylococcus aureus infection,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,streptococcal pneumonia,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,necrotizing ulcerative gingivitis,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,leptospirosis,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,conjunctivitis,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,chancroid,AZITHROMYCIN,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,actinomycosis,AMPHOTERICIN B,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,streptococcal infection,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,staphylococcal infection,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,yaws,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,acute contagious conjunctivitis,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,pneumonia caused by chlamydia,AZITHROMYCIN,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,rocky mountain spotted fever,AMPHOTERICIN B,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,mycoplasma pneumoniae pneumonia,AZITHROMYCIN,0.5,KG (target similarity)
SIN11637P,SANDOSTATIN LAR FOR INJECTION 20 mg,OCTREOTIDE,DB00104,lymphogranuloma venereum,AZITHROMYCIN,0.5,KG (target similarity)
SIN13640P,Celsentri Film-Coated Tablet 150mg,MARAVIROC,DB04835,leptospirosis,AMPHOTERICIN B,0.5,KG (target similarity)
