license_id,brand_name,atc_code,disease_id,disease_name,confidence,mapping_method
SIN16305P,MUCODEX POWDER FOR SOLUTION 100MG/SACHET,R05CB01,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN16305P,MUCODEX POWDER FOR SOLUTION 100MG/SACHET,R05CB01,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN16305P,MUCODEX POWDER FOR SOLUTION 100MG/SACHET,R05CB01,24352,viral respiratory tract infection,0.5,atc_inference
SIN16304P,MUCODEX POWDER FOR SOLUTION 600MG/SACHET,R05CB01,4979,asthma,0.7,atc_inference
SIN16304P,MUCODEX POWDER FOR SOLUTION 600MG/SACHET,R05CB01,11751,"COPD, severe early onset",0.7,atc_inference
SIN16304P,MUCODEX POWDER FOR SOLUTION 600MG/SACHET,R05CB01,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN16304P,MUCODEX POWDER FOR SOLUTION 600MG/SACHET,R05CB01,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN16304P,MUCODEX POWDER FOR SOLUTION 600MG/SACHET,R05CB01,1491,cough variant asthma,0.7,atc_inference
SIN16304P,MUCODEX POWDER FOR SOLUTION 600MG/SACHET,R05CB01,3781_5607_18597,bronchitis,0.7,atc_inference
SIN16304P,MUCODEX POWDER FOR SOLUTION 600MG/SACHET,R05CB01,5249,pneumonia,0.7,atc_inference
SIN16304P,MUCODEX POWDER FOR SOLUTION 600MG/SACHET,R05CB01,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN16304P,MUCODEX POWDER FOR SOLUTION 600MG/SACHET,R05CB01,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN16304P,MUCODEX POWDER FOR SOLUTION 600MG/SACHET,R05CB01,24352,viral respiratory tract infection,0.5,atc_inference
SIN15063P,JARDIANCE DUO FILM COATED TABLET 12.5MG/500MG,pending,5136,malaria,0.7,atc_inference
SIN15063P,JARDIANCE DUO FILM COATED TABLET 12.5MG/500MG,pending,4525,scabies,0.7,atc_inference
SIN15063P,JARDIANCE DUO FILM COATED TABLET 12.5MG/500MG,pending,5644,amebiasis,0.7,atc_inference
SIN15063P,JARDIANCE DUO FILM COATED TABLET 12.5MG/500MG,pending,1103,giardiasis,0.7,atc_inference
SIN15063P,JARDIANCE DUO FILM COATED TABLET 12.5MG/500MG,pending,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN15062P,JARDIANCE DUO FILM COATED TABLET 12.5MG/850MG,pending,5136,malaria,0.7,atc_inference
SIN15062P,JARDIANCE DUO FILM COATED TABLET 12.5MG/850MG,pending,4525,scabies,0.7,atc_inference
SIN15062P,JARDIANCE DUO FILM COATED TABLET 12.5MG/850MG,pending,5644,amebiasis,0.7,atc_inference
SIN15062P,JARDIANCE DUO FILM COATED TABLET 12.5MG/850MG,pending,1103,giardiasis,0.7,atc_inference
SIN15062P,JARDIANCE DUO FILM COATED TABLET 12.5MG/850MG,pending,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN15061P,JARDIANCE DUO FILM COATED TABLET 12.5MG/1000MG,pending,5136,malaria,0.7,atc_inference
SIN15061P,JARDIANCE DUO FILM COATED TABLET 12.5MG/1000MG,pending,4525,scabies,0.7,atc_inference
SIN15061P,JARDIANCE DUO FILM COATED TABLET 12.5MG/1000MG,pending,5644,amebiasis,0.7,atc_inference
SIN15061P,JARDIANCE DUO FILM COATED TABLET 12.5MG/1000MG,pending,1103,giardiasis,0.7,atc_inference
SIN15061P,JARDIANCE DUO FILM COATED TABLET 12.5MG/1000MG,pending,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN17020P,NEUROFIND PROLONGED RELEASE TABLETS 18 MG,N06BA04,5027,epilepsy,0.7,atc_inference
SIN17020P,NEUROFIND PROLONGED RELEASE TABLETS 18 MG,N06BA04,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN17020P,NEUROFIND PROLONGED RELEASE TABLETS 18 MG,N06BA04,7344,"cluster headache, familial",0.7,atc_inference
SIN17020P,NEUROFIND PROLONGED RELEASE TABLETS 18 MG,N06BA04,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN17020P,NEUROFIND PROLONGED RELEASE TABLETS 18 MG,N06BA04,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN17020P,NEUROFIND PROLONGED RELEASE TABLETS 18 MG,N06BA04,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN17020P,NEUROFIND PROLONGED RELEASE TABLETS 18 MG,N06BA04,5263,unipolar depression,0.7,atc_inference
SIN17020P,NEUROFIND PROLONGED RELEASE TABLETS 18 MG,N06BA04,11918,anxiety,0.7,atc_inference
SIN17020P,NEUROFIND PROLONGED RELEASE TABLETS 18 MG,N06BA04,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
SIN17020P,NEUROFIND PROLONGED RELEASE TABLETS 18 MG,N06BA04,4985_693_24613_1866,bipolar disorder,0.7,atc_inference
SIN15666P,LEVIPIL 500 FILM COATED TABLETS 500MG,N03AX14,5027,epilepsy,0.7,atc_inference
SIN15666P,LEVIPIL 500 FILM COATED TABLETS 500MG,N03AX14,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN15666P,LEVIPIL 500 FILM COATED TABLETS 500MG,N03AX14,7344,"cluster headache, familial",0.7,atc_inference
SIN15666P,LEVIPIL 500 FILM COATED TABLETS 500MG,N03AX14,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN15666P,LEVIPIL 500 FILM COATED TABLETS 500MG,N03AX14,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN15666P,LEVIPIL 500 FILM COATED TABLETS 500MG,N03AX14,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN15666P,LEVIPIL 500 FILM COATED TABLETS 500MG,N03AX14,5263,unipolar depression,0.7,atc_inference
SIN15666P,LEVIPIL 500 FILM COATED TABLETS 500MG,N03AX14,11918,anxiety,0.7,atc_inference
SIN15666P,LEVIPIL 500 FILM COATED TABLETS 500MG,N03AX14,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
SIN15666P,LEVIPIL 500 FILM COATED TABLETS 500MG,N03AX14,4985_693_24613_1866,bipolar disorder,0.7,atc_inference
SIN17068P,OXYTOCIN GRINDEKS SOLUTION FOR INJECTION AND INFUSION 10 IU/ML,H01BB02,5420_16412_15777,hypothyroidism,0.7,atc_inference
SIN17068P,OXYTOCIN GRINDEKS SOLUTION FOR INJECTION AND INFUSION 10 IU/ML,H01BB02,4425,hyperthyroidism,0.7,atc_inference
SIN17068P,OXYTOCIN GRINDEKS SOLUTION FOR INJECTION AND INFUSION 10 IU/ML,H01BB02,19801_15128_43370,adrenal insufficiency,0.7,atc_inference
SIN17068P,OXYTOCIN GRINDEKS SOLUTION FOR INJECTION AND INFUSION 10 IU/ML,H01BB02,18912,Cushing syndrome,0.7,atc_inference
SIN17068P,OXYTOCIN GRINDEKS SOLUTION FOR INJECTION AND INFUSION 10 IU/ML,H01BB02,4782,diabetes insipidus,0.7,atc_inference
SIN17068P,OXYTOCIN GRINDEKS SOLUTION FOR INJECTION AND INFUSION 10 IU/ML,H01BB02,19591_5152,hypopituitarism,0.7,atc_inference
SIN17068P,OXYTOCIN GRINDEKS SOLUTION FOR INJECTION AND INFUSION 10 IU/ML,H01BB02,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN17068P,OXYTOCIN GRINDEKS SOLUTION FOR INJECTION AND INFUSION 10 IU/ML,H01BB02,10615_13006_8250_32569_9876_32567,isolated growth hormone deficiency,0.5,atc_inference
SIN17068P,OXYTOCIN GRINDEKS SOLUTION FOR INJECTION AND INFUSION 10 IU/ML,H01BB02,7270_12900_54838_12306,mo,0.5,atc_inference
SIN17068P,OXYTOCIN GRINDEKS SOLUTION FOR INJECTION AND INFUSION 10 IU/ML,H01BB02,14455,cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome,0.5,atc_inference
SIN13554P,Apo-Lamotrigine 25mg Tablet,N03AX09,5027,epilepsy,0.7,atc_inference
SIN13554P,Apo-Lamotrigine 25mg Tablet,N03AX09,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN13554P,Apo-Lamotrigine 25mg Tablet,N03AX09,7344,"cluster headache, familial",0.7,atc_inference
SIN13554P,Apo-Lamotrigine 25mg Tablet,N03AX09,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN13554P,Apo-Lamotrigine 25mg Tablet,N03AX09,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN13554P,Apo-Lamotrigine 25mg Tablet,N03AX09,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN13554P,Apo-Lamotrigine 25mg Tablet,N03AX09,5263,unipolar depression,0.7,atc_inference
SIN13554P,Apo-Lamotrigine 25mg Tablet,N03AX09,11918,anxiety,0.7,atc_inference
SIN13554P,Apo-Lamotrigine 25mg Tablet,N03AX09,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
SIN13554P,Apo-Lamotrigine 25mg Tablet,N03AX09,4985_693_24613_1866,bipolar disorder,0.7,atc_inference
SIN13555P,Apo-Lamotrigine 100mg Tablet,N03AX09,5027,epilepsy,0.7,atc_inference
SIN13555P,Apo-Lamotrigine 100mg Tablet,N03AX09,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN13555P,Apo-Lamotrigine 100mg Tablet,N03AX09,7344,"cluster headache, familial",0.7,atc_inference
SIN13555P,Apo-Lamotrigine 100mg Tablet,N03AX09,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN13555P,Apo-Lamotrigine 100mg Tablet,N03AX09,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN13555P,Apo-Lamotrigine 100mg Tablet,N03AX09,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN13555P,Apo-Lamotrigine 100mg Tablet,N03AX09,5263,unipolar depression,0.7,atc_inference
SIN13555P,Apo-Lamotrigine 100mg Tablet,N03AX09,11918,anxiety,0.7,atc_inference
SIN13555P,Apo-Lamotrigine 100mg Tablet,N03AX09,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
SIN13555P,Apo-Lamotrigine 100mg Tablet,N03AX09,4985_693_24613_1866,bipolar disorder,0.7,atc_inference
SIN14118P,Xarelto Film-Coated Tablet 15 mg,B01AF01,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638,Fanconi anemia complementation group,0.7,atc_inference
SIN14118P,Xarelto Film-Coated Tablet 15 mg,B01AF01,7594,factor 5 excess with spontaneous thrombosis,0.7,atc_inference
SIN14118P,Xarelto Film-Coated Tablet 15 mg,B01AF01,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,thrombocytopenia,0.7,atc_inference
SIN14118P,Xarelto Film-Coated Tablet 15 mg,B01AF01,10604_10602_15720_15719_18660_15721_15715_15716_15717,hemophilia,0.7,atc_inference
SIN14118P,Xarelto Film-Coated Tablet 15 mg,B01AF01,8390,Rombo syndrome,0.5,atc_inference
SIN14118P,Xarelto Film-Coated Tablet 15 mg,B01AF01,10978,"portal vein, cavernous transformation of",0.5,atc_inference
SIN14118P,Xarelto Film-Coated Tablet 15 mg,B01AF01,8229,"peroneal nerve, accessory deep",0.5,atc_inference
SIN14118P,Xarelto Film-Coated Tablet 15 mg,B01AF01,13712_24465_10424,"surfactant metabolism dysfunction, pulmonary",0.5,atc_inference
SIN14118P,Xarelto Film-Coated Tablet 15 mg,B01AF01,7270_12900_54838_12306,mo,0.5,atc_inference
SIN14118P,Xarelto Film-Coated Tablet 15 mg,B01AF01,5279,pulmonary embolism (disease),0.5,atc_inference
SIN12435P,PHYSIONEAL 40 DEXTROSE SOLUTION 1.5% w/v/15.0 mg/ml,B05DB,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638,Fanconi anemia complementation group,0.7,atc_inference
SIN12435P,PHYSIONEAL 40 DEXTROSE SOLUTION 1.5% w/v/15.0 mg/ml,B05DB,7594,factor 5 excess with spontaneous thrombosis,0.7,atc_inference
SIN12435P,PHYSIONEAL 40 DEXTROSE SOLUTION 1.5% w/v/15.0 mg/ml,B05DB,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,thrombocytopenia,0.7,atc_inference
SIN12435P,PHYSIONEAL 40 DEXTROSE SOLUTION 1.5% w/v/15.0 mg/ml,B05DB,10604_10602_15720_15719_18660_15721_15715_15716_15717,hemophilia,0.7,atc_inference
SIN12435P,PHYSIONEAL 40 DEXTROSE SOLUTION 1.5% w/v/15.0 mg/ml,B05DB,8390,Rombo syndrome,0.5,atc_inference
SIN12435P,PHYSIONEAL 40 DEXTROSE SOLUTION 1.5% w/v/15.0 mg/ml,B05DB,10978,"portal vein, cavernous transformation of",0.5,atc_inference
SIN12435P,PHYSIONEAL 40 DEXTROSE SOLUTION 1.5% w/v/15.0 mg/ml,B05DB,8229,"peroneal nerve, accessory deep",0.5,atc_inference
SIN12435P,PHYSIONEAL 40 DEXTROSE SOLUTION 1.5% w/v/15.0 mg/ml,B05DB,13712_24465_10424,"surfactant metabolism dysfunction, pulmonary",0.5,atc_inference
SIN12435P,PHYSIONEAL 40 DEXTROSE SOLUTION 1.5% w/v/15.0 mg/ml,B05DB,7270_12900_54838_12306,mo,0.5,atc_inference
SIN12435P,PHYSIONEAL 40 DEXTROSE SOLUTION 1.5% w/v/15.0 mg/ml,B05DB,5279,pulmonary embolism (disease),0.5,atc_inference
SIN15170P,SIGNIFOR LAR POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 60MG,H01CB05,5420_16412_15777,hypothyroidism,0.7,atc_inference
SIN15170P,SIGNIFOR LAR POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 60MG,H01CB05,4425,hyperthyroidism,0.7,atc_inference
SIN15170P,SIGNIFOR LAR POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 60MG,H01CB05,19801_15128_43370,adrenal insufficiency,0.7,atc_inference
SIN15170P,SIGNIFOR LAR POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 60MG,H01CB05,18912,Cushing syndrome,0.7,atc_inference
SIN15170P,SIGNIFOR LAR POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 60MG,H01CB05,4782,diabetes insipidus,0.7,atc_inference
SIN15170P,SIGNIFOR LAR POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 60MG,H01CB05,19591_5152,hypopituitarism,0.7,atc_inference
SIN15170P,SIGNIFOR LAR POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 60MG,H01CB05,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN15170P,SIGNIFOR LAR POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 60MG,H01CB05,10615_13006_8250_32569_9876_32567,isolated growth hormone deficiency,0.5,atc_inference
SIN15170P,SIGNIFOR LAR POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 60MG,H01CB05,7270_12900_54838_12306,mo,0.5,atc_inference
SIN15170P,SIGNIFOR LAR POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 60MG,H01CB05,14455,cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome,0.5,atc_inference
SIN16989P,NEXVIAZYME POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100MG/VIAL,A16AB22,14589_18911_10894_11668_12818_7452_13240_12348_12513_13242_7453_14674_11667,maturity-onset diabetes of the young,0.7,atc_inference
SIN16989P,NEXVIAZYME POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100MG/VIAL,A16AB22,5001_4966,gastritis,0.7,atc_inference
SIN16989P,NEXVIAZYME POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100MG/VIAL,A16AB22,2203,constipation disorder,0.7,atc_inference
SIN16989P,NEXVIAZYME POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100MG/VIAL,A16AB22,32586,"diarrhea 10, protein-losing enteropathy type",0.7,atc_inference
SIN16989P,NEXVIAZYME POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100MG/VIAL,A16AB22,7782,"hyperthermia, cutaneous, with headaches and nausea",0.7,atc_inference
SIN16989P,NEXVIAZYME POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100MG/VIAL,A16AB22,12803,diarrhea-vomiting due to trehalase deficiency,0.7,atc_inference
SIN16989P,NEXVIAZYME POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100MG/VIAL,A16AB22,13992,obesity due to leptin receptor gene deficiency,0.7,atc_inference
SIN16989P,NEXVIAZYME POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100MG/VIAL,A16AB22,1371,protein-energy malnutrition,0.7,atc_inference
SIN16989P,NEXVIAZYME POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100MG/VIAL,A16AB22,100164_16391,permanent neonatal diabetes mellitus,0.5,atc_inference
SIN16989P,NEXVIAZYME POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100MG/VIAL,A16AB22,20525_12522_30089_30088_11073_12480_30087_100165,neonatal diabetes mellitus,0.5,atc_inference
SIN14687P,JARDIANCE FILM-COATED TABLET 25MG,A10BX12,14589_18911_10894_11668_12818_7452_13240_12348_12513_13242_7453_14674_11667,maturity-onset diabetes of the young,0.7,atc_inference
SIN14687P,JARDIANCE FILM-COATED TABLET 25MG,A10BX12,5001_4966,gastritis,0.7,atc_inference
SIN14687P,JARDIANCE FILM-COATED TABLET 25MG,A10BX12,2203,constipation disorder,0.7,atc_inference
SIN14687P,JARDIANCE FILM-COATED TABLET 25MG,A10BX12,32586,"diarrhea 10, protein-losing enteropathy type",0.7,atc_inference
SIN14687P,JARDIANCE FILM-COATED TABLET 25MG,A10BX12,7782,"hyperthermia, cutaneous, with headaches and nausea",0.7,atc_inference
SIN14687P,JARDIANCE FILM-COATED TABLET 25MG,A10BX12,12803,diarrhea-vomiting due to trehalase deficiency,0.7,atc_inference
SIN14687P,JARDIANCE FILM-COATED TABLET 25MG,A10BX12,13992,obesity due to leptin receptor gene deficiency,0.7,atc_inference
SIN14687P,JARDIANCE FILM-COATED TABLET 25MG,A10BX12,1371,protein-energy malnutrition,0.7,atc_inference
SIN14687P,JARDIANCE FILM-COATED TABLET 25MG,A10BX12,100164_16391,permanent neonatal diabetes mellitus,0.5,atc_inference
SIN14687P,JARDIANCE FILM-COATED TABLET 25MG,A10BX12,20525_12522_30089_30088_11073_12480_30087_100165,neonatal diabetes mellitus,0.5,atc_inference
SIN16452P,RUXIENCE CONCENTRATE FOR SOLUTION FOR INFUSION 500mg/50mL,L01XC02,4992,cancer,0.7,atc_inference
SIN16452P,RUXIENCE CONCENTRATE FOR SOLUTION FOR INFUSION 500mg/50mL,L01XC02,7254,breast cancer,0.7,atc_inference
SIN16452P,RUXIENCE CONCENTRATE FOR SOLUTION FOR INFUSION 500mg/50mL,L01XC02,8903,lung cancer,0.7,atc_inference
SIN16452P,RUXIENCE CONCENTRATE FOR SOLUTION FOR INFUSION 500mg/50mL,L01XC02,9539,"lymphoblastic leukemia, acute, with lymphomatous features",0.7,atc_inference
SIN16452P,RUXIENCE CONCENTRATE FOR SOLUTION FOR INFUSION 500mg/50mL,L01XC02,5062,lymphoma,0.7,atc_inference
SIN16452P,RUXIENCE CONCENTRATE FOR SOLUTION FOR INFUSION 500mg/50mL,L01XC02,8383,rheumatoid arthritis,0.7,atc_inference
SIN16452P,RUXIENCE CONCENTRATE FOR SOLUTION FOR INFUSION 500mg/50mL,L01XC02,11849,psoriatic arthritis,0.7,atc_inference
SIN16452P,RUXIENCE CONCENTRATE FOR SOLUTION FOR INFUSION 500mg/50mL,L01XC02,5011_5535,Crohn disease,0.7,atc_inference
SIN16452P,RUXIENCE CONCENTRATE FOR SOLUTION FOR INFUSION 500mg/50mL,L01XC02,5301,multiple sclerosis,0.7,atc_inference
SIN16452P,RUXIENCE CONCENTRATE FOR SOLUTION FOR INFUSION 500mg/50mL,L01XC02,9521,"leukemia, acute myelocytic, with polyposis coli and colon cancer",0.5,atc_inference
SIN15936P,VIRKIL FILM-COATED TABLETS 300 MG,J05AF07,5249,pneumonia,0.7,atc_inference
SIN15936P,VIRKIL FILM-COATED TABLETS 300 MG,J05AF07,5229,bacterial infectious disease with sepsis,0.7,atc_inference
SIN15936P,VIRKIL FILM-COATED TABLETS 300 MG,J05AF07,21201,skin infection,0.7,atc_inference
SIN15936P,VIRKIL FILM-COATED TABLETS 300 MG,J05AF07,5812,influenza,0.7,atc_inference
SIN15936P,VIRKIL FILM-COATED TABLETS 300 MG,J05AF07,14680_13075_24563_13921_13920,"herpes simplex encephalitis, susceptibility to",0.7,atc_inference
SIN15936P,VIRKIL FILM-COATED TABLETS 300 MG,J05AF07,18076,tuberculosis,0.7,atc_inference
SIN15936P,VIRKIL FILM-COATED TABLETS 300 MG,J05AF07,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN15936P,VIRKIL FILM-COATED TABLETS 300 MG,J05AF07,12839,pyogenic bacterial infections due to MyD88 deficiency,0.5,atc_inference
SIN15936P,VIRKIL FILM-COATED TABLETS 300 MG,J05AF07,18469,pulmonary non-tuberculous mycobacterial infection,0.5,atc_inference
SIN15936P,VIRKIL FILM-COATED TABLETS 300 MG,J05AF07,41825,bacterial meningitis caused by gram-negative bacteria,0.5,atc_inference
SIN17097P,ORSERDU FILM-COATED TABLET 86 MG,L02BA04,4992,cancer,0.7,atc_inference
SIN17097P,ORSERDU FILM-COATED TABLET 86 MG,L02BA04,7254,breast cancer,0.7,atc_inference
SIN17097P,ORSERDU FILM-COATED TABLET 86 MG,L02BA04,8903,lung cancer,0.7,atc_inference
SIN17097P,ORSERDU FILM-COATED TABLET 86 MG,L02BA04,9539,"lymphoblastic leukemia, acute, with lymphomatous features",0.7,atc_inference
SIN17097P,ORSERDU FILM-COATED TABLET 86 MG,L02BA04,5062,lymphoma,0.7,atc_inference
SIN17097P,ORSERDU FILM-COATED TABLET 86 MG,L02BA04,8383,rheumatoid arthritis,0.7,atc_inference
SIN17097P,ORSERDU FILM-COATED TABLET 86 MG,L02BA04,11849,psoriatic arthritis,0.7,atc_inference
SIN17097P,ORSERDU FILM-COATED TABLET 86 MG,L02BA04,5011_5535,Crohn disease,0.7,atc_inference
SIN17097P,ORSERDU FILM-COATED TABLET 86 MG,L02BA04,5301,multiple sclerosis,0.7,atc_inference
SIN17097P,ORSERDU FILM-COATED TABLET 86 MG,L02BA04,9521,"leukemia, acute myelocytic, with polyposis coli and colon cancer",0.5,atc_inference
SIN03141P,CHLORNAMOL SUSPENSION,N02BE51,5027,epilepsy,0.7,atc_inference
SIN03141P,CHLORNAMOL SUSPENSION,N02BE51,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN03141P,CHLORNAMOL SUSPENSION,N02BE51,7344,"cluster headache, familial",0.7,atc_inference
SIN03141P,CHLORNAMOL SUSPENSION,N02BE51,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN03141P,CHLORNAMOL SUSPENSION,N02BE51,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN03141P,CHLORNAMOL SUSPENSION,N02BE51,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN03141P,CHLORNAMOL SUSPENSION,N02BE51,5263,unipolar depression,0.7,atc_inference
SIN03141P,CHLORNAMOL SUSPENSION,N02BE51,11918,anxiety,0.7,atc_inference
SIN03141P,CHLORNAMOL SUSPENSION,N02BE51,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
